CLASS_QNAME;CK_NOC;CK_CBO;CK_DIT;CK_RFC;CK_WMC;CK_LCOM;OO_LoC;OO_LCOM2;OO_LCOM3;OO_Ce;OO_Ca
junit.framework.AssertionFailedError;1.0;6.0;3.0;1.0;2.0;0.0;22.0;1.0;1.0;6.0;9.0
org.junit.validator.PublicClassValidator;0.0;8.0;1.0;4.0;4.0;0.0;17.0;0.0;0.0;8.0;2.0
org.junit.experimental.categories.ExcludeCategories$ExcludesAny;0.0;13.0;3.0;2.0;1.0;0.0;12.0;1.0;0.0;0.0;1.0
junit.framework.JUnit4TestAdapterCache;0.0;22.0;3.0;24.0;17.0;10.0;63.0;0.9;1.125;20.0;2.0
org.junit.rules.Timeout$Builder;0.0;7.0;1.0;6.0;6.0;12.0;61.0;0.6666666666666667;0.8;0.0;1.0
org.junit.runner.Computer;1.0;10.0;1.0;6.0;4.0;3.0;27.0;1.0;0.0;10.0;5.0
org.junit.runners.model.TestClass$FieldComparator;0.0;6.0;1.0;3.0;1.0;0.0;3.0;1.0;0.0;0.0;1.0
junit.framework.TestResult;0.0;20.0;1.0;34.0;15.0;125.0;167.0;0.8470588235294118;0.9;18.0;14.0
org.junit.runner.notification.SynchronizedRunListener;0.0;13.0;2.0;20.0;8.0;0.0;79.0;0.15000000000000002;0.16666666666666666;13.0;2.0
org.junit.runners.Parameterized;0.0;45.0;4.0;29.0;23.0;36.0;185.0;0.9259259259259259;1.0416666666666667;39.0;2.0
org.junit.internal.runners.ErrorReportingRunner;0.0;20.0;2.0;17.0;11.0;8.0;54.0;0.6;0.75;20.0;5.0
org.junit.experimental.results.ResultMatchers;0.0;20.0;1.0;12.0;9.0;6.0;53.0;1.0;0.0;15.0;1.0
org.junit.runners.AllTests;0.0;5.0;4.0;0.0;0.0;0.0;6.0;1.0;0.0;5.0;1.0
org.junit.runner.manipulation.NoTestsRemainException;0.0;3.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;9.0
org.junit.internal.runners.rules.RuleMemberValidator;0.0;35.0;1.0;15.0;8.0;20.0;250.0;0.9183673469387755;1.0714285714285714;30.0;3.0
org.junit.experimental.categories.Categories;0.0;31.0;4.0;20.0;25.0;36.0;303.0;1.0;0.0;28.0;3.0
org.junit.internal.runners.statements.RunBefores;0.0;8.0;2.0;3.0;1.0;0.0;19.0;0.0;0.0;8.0;3.0
junit.extensions.RepeatedTest;0.0;10.0;3.0;7.0;6.0;2.0;29.0;0.33333333333333337;0.5;10.0;1.0
org.junit.rules.ExpectedException;0.0;23.0;1.0;29.0;9.0;84.0;163.0;0.7857142857142857;0.8461538461538461;21.0;1.0
org.junit.experimental.max.MaxHistory$TestComparator;0.0;10.0;1.0;7.0;9.0;1.0;22.0;1.0;0.0;0.0;1.0
org.junit.internal.runners.rules.RuleMemberValidator$Builder;0.0;10.0;1.0;4.0;3.0;3.0;23.0;0.7777777777777778;1.1666666666666667;0.0;1.0
org.junit.internal.runners.statements.ExpectException;0.0;13.0;2.0;5.0;2.0;0.0;29.0;0.0;0.0;12.0;2.0
org.junit.internal.runners.rules.RuleMemberValidator$MemberMustBeNonStaticOrAlsoClassRule;0.0;18.0;1.0;5.0;5.0;0.0;19.0;1.0;0.0;0.0;1.0
org.junit.rules.RuleChain;0.0;9.0;1.0;9.0;5.0;5.0;53.0;0.625;0.8333333333333334;8.0;1.0
org.junit.internal.matchers.ThrowableCauseMatcher;0.0;14.0;3.0;9.0;2.0;3.0;35.0;0.25;0.3333333333333333;10.0;2.0
org.junit.runner.notification.RunNotifier;0.0;34.0;1.0;32.0;10.0;71.0;192.0;0.7692307692307692;0.8333333333333334;30.0;15.0
