CLASS_QNAME;CK_NOC;CK_CBO;CK_DIT;CK_RFC;CK_WMC;CK_LCOM;OO_LoC;OO_LCOM2;OO_LCOM3;OO_Ce;OO_Ca
org.apache.bcel.classfile.ConstantMethodType;0.0;11.0;2.0;10.0;2.0;4.0;72.0;0.19999999999999996;0.25;11.0;8.0
org.apache.bcel.classfile.ConstantModule;0.0;15.0;2.0;15.0;4.0;11.0;98.0;0.2857142857142857;0.3333333333333333;15.0;5.0
org.apache.bcel.generic.DSUB;0.0;6.0;3.0;6.0;0.0;0.0;24.0;1.0;0.0;6.0;7.0
org.apache.bcel.generic.LoadInstruction;5.0;8.0;3.0;6.0;0.0;0.0;37.0;1.0;0.0;8.0;9.0
org.apache.bcel.generic.Select;2.0;23.0;3.0;49.0;39.0;224.0;357.0;0.7933333333333333;0.8263888888888888;23.0;12.0
org.apache.bcel.verifier.structurals.ExceptionHandlers;0.0;15.0;1.0;4.0;4.0;0.0;38.0;0.0;0.0;13.0;2.0
org.apache.bcel.generic.LCMP;0.0;13.0;2.0;6.0;1.0;1.0;29.0;1.0;0.0;13.0;7.0
org.apache.bcel.generic.NameSignatureInstruction;0.0;10.0;3.0;11.0;3.0;3.0;30.0;1.0;0.0;10.0;1.0
org.apache.bcel.generic.StoreInstruction;5.0;8.0;3.0;6.0;0.0;0.0;37.0;1.0;0.0;8.0;9.0
org.apache.bcel.generic.GOTO;0.0;17.0;4.0;21.0;7.0;3.0;70.0;1.0;0.0;17.0;7.0
org.apache.bcel.generic.Instruction;31.0;85.0;1.0;36.0;229.0;197.0;576.0;0.7878787878787878;0.8253968253968254;85.0;68.0
org.apache.bcel.generic.IALOAD;0.0;7.0;3.0;6.0;0.0;0.0;25.0;1.0;0.0;7.0;7.0
