CLASS_QNAME;CK_NOC;CK_CBO;CK_DIT;CK_RFC;CK_WMC;CK_LCOM;OO_LoC;OO_LCOM2;OO_LCOM3;OO_Ce;OO_Ca
org.apache.commons.configuration2.builder.BasicConfigurationBuilder;3.0;45.0;1.0;86.0;44.0;495.0;686.0;0.9141414141414141;0.9427083333333334;38.0;11.0
org.apache.commons.configuration2.reloading.ReloadingController;1.0;15.0;1.0;13.0;10.0;9.0;123.0;0.6111111111111112;0.7333333333333333;15.0;11.0
org.apache.commons.configuration2.builder.BuilderConfigurationWrapperFactory$BuilderConfigurationWrapperInvocationHandler;0.0;15.0;1.0;10.0;6.0;2.0;83.0;0.5;0.75;0.0;1.0
org.apache.commons.configuration2.io.FileHandler;1.0;54.0;1.0;170.0;81.0;2531.0;1453.0;0.9675925925925926;0.9812206572769954;52.0;16.0
org.apache.commons.configuration2.event.EventListenerList;0.0;41.0;1.0;30.0;23.0;45.0;387.0;0.41666666666666663;0.45454545454545453;26.0;7.0
org.apache.commons.configuration2.reloading.ReloadingEvent;0.0;9.0;3.0;3.0;2.0;1.0;48.0;0.8333333333333334;1.6666666666666667;8.0;3.0
org.apache.commons.configuration2.builder.INIBuilderParametersImpl;0.0;9.0;4.0;5.0;1.0;0.0;19.0;0.0;0.0;9.0;2.0
org.apache.commons.configuration2.io.VFSFileSystem$VFSURLStreamHandler;0.0;9.0;2.0;1.0;0.0;0.0;14.0;1.0;1.0;0.0;1.0
org.apache.commons.configuration2.tree.TrackedNodeHandler;0.0;6.0;2.0;5.0;3.0;3.0;51.0;0.6666666666666667;1.0;5.0;2.0
org.apache.commons.configuration2.XMLPropertiesConfiguration;0.0;41.0;4.0;55.0;26.0;64.0;359.0;0.875;0.9545454545454546;39.0;3.0
org.apache.commons.configuration2.ConfigurationUtils;0.0;49.0;1.0;61.0;43.0;252.0;624.0;0.9478260869565217;0.990909090909091;45.0;15.0
org.apache.commons.configuration2.convert.AbstractListDelimiterHandler;3.0;23.0;1.0;25.0;24.0;28.0;159.0;1.0;0.0;18.0;5.0
org.apache.commons.configuration2.tree.MergeCombiner;0.0;22.0;2.0;30.0;22.0;6.0;130.0;1.0;0.0;19.0;1.0
org.apache.commons.configuration2.builder.combined.MultiWrapDynaClass;0.0;18.0;1.0;11.0;5.0;8.0;73.0;0.6666666666666667;0.8333333333333333;17.0;2.0
org.apache.commons.configuration2.ex.ConversionException;0.0;5.0;4.0;0.0;0.0;0.0;48.0;1.0;0.0;5.0;3.0
org.apache.commons.configuration2.io.FileLocator;0.0;16.0;1.0;23.0;15.0;44.0;319.0;0.8833333333333333;0.9814814814814815;16.0;17.0
org.apache.commons.configuration2.PropertiesConfiguration$JupIOFactory;0.0;13.0;1.0;2.0;2.0;1.0;43.0;0.5;1.0;0.0;1.0
org.apache.commons.configuration2.beanutils.DefaultBeanFactory;0.0;29.0;1.0;43.0;27.0;78.0;298.0;0.9487179487179487;1.027777777777778;23.0;2.0
