CLASS_QNAME;CK_NOC;CK_CBO;CK_DIT;CK_RFC;CK_WMC;CK_LCOM;OO_LoC;OO_LCOM2;OO_LCOM3;OO_Ce;OO_Ca
org.apache.commons.math3.exception.NonMonotonicSequenceException;0.0;11.0;5.0;4.0;4.0;6.0;91.0;0.8;1.0666666666666667;11.0;26.0
org.apache.commons.math3.fitting.PolynomialFitter;0.0;9.0;2.0;4.0;2.0;1.0;39.0;1.0;0.0;8.0;2.0
org.apache.commons.math3.random.EmpiricalDistribution;0.0;46.0;2.0;70.0;79.0;388.0;749.0;0.8763440860215054;0.9055555555555556;45.0;2.0
org.apache.commons.math3.distribution.NakagamiDistribution;0.0;15.0;2.0;17.0;15.0;52.0;154.0;0.8166666666666667;0.890909090909091;15.0;1.0
org.apache.commons.math3.util.TransformerMap;0.0;24.0;1.0;28.0;27.0;8.0;155.0;0.6060606060606061;0.6666666666666667;22.0;1.0
org.apache.commons.math3.analysis.interpolation.InterpolatingMicrosphere2D;0.0;8.0;2.0;1.0;1.0;0.0;56.0;1.0;1.0;8.0;1.0
org.apache.commons.math3.transform.TransformUtils;0.0;11.0;1.0;9.0;17.0;10.0;131.0;0.8;1.0;11.0;5.0
org.apache.commons.math3.ode.nonstiff.EmbeddedRungeKuttaIntegrator;3.0;20.0;3.0;35.0;42.0;27.0;316.0;0.8148148148148149;0.9166666666666666;20.0;4.0
org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateOptimizer;5.0;25.0;1.0;30.0;41.0;91.0;270.0;0.8285714285714285;0.8877551020408163;24.0;9.0
org.apache.commons.math3.optimization.fitting.GaussianFitter;0.0;27.0;2.0;9.0;4.0;1.0;310.0;1.0;0.0;26.0;1.0
org.apache.commons.math3.analysis.function.Atan2;0.0;5.0;1.0;2.0;1.0;0.0;4.0;1.0;0.0;5.0;1.0
org.apache.commons.math3.util.CentralPivotingStrategy;0.0;9.0;1.0;2.0;1.0;0.0;17.0;1.0;1.0;9.0;1.0
org.apache.commons.math3.fraction.ProperBigFractionFormat;0.0;19.0;5.0;28.0;35.0;4.0;200.0;0.75;1.0;19.0;2.0
org.apache.commons.math3.geometry.partitioning.AbstractSubHyperplane;0.0;33.0;1.0;36.0;19.0;33.0;152.0;0.5;0.55;22.0;3.0
