CLASS_QNAME;CK_NOC;CK_CBO;CK_DIT;CK_RFC;CK_WMC;CK_LCOM;OO_LoC;OO_LCOM2;OO_LCOM3;OO_Ce;OO_Ca
org.mockito.internal.invocation.MatchersBinder;0.0;19.0;1.0;10.0;4.0;1.0;21.0;1.0;0.0;17.0;2.0
org.mockito.internal.listeners.VerificationStartedNotifier;0.0;18.0;1.0;11.0;7.0;1.0;60.0;1.0;0.0;17.0;2.0
org.mockito.internal.creation.DelegatingMethod;0.0;12.0;1.0;16.0;15.0;8.0;59.0;0.5;0.5625;12.0;3.0
org.mockito.exceptions.verification.VerificationInOrderFailure;0.0;4.0;4.0;0.0;0.0;0.0;6.0;1.0;0.0;4.0;2.0
org.mockito.internal.debugging.WarningsPrinterImpl;0.0;10.0;1.0;3.0;1.0;0.0;18.0;0.0;0.0;9.0;2.0
org.mockito.exceptions.misusing.NullInsteadOfMockException;0.0;4.0;4.0;0.0;0.0;0.0;6.0;1.0;0.0;4.0;2.0
org.mockito.internal.handler.NotifiedMethodInvocationReport;0.0;13.0;1.0;13.0;17.0;8.0;69.0;0.47619047619047616;0.5555555555555556;13.0;2.0
org.mockito.internal.matchers.Matches;0.0;8.0;1.0;6.0;3.0;0.0;18.0;0.0;0.0;8.0;2.0
org.mockito.internal.invocation.MatcherApplicationStrategy;0.0;16.0;1.0;17.0;25.0;21.0;116.0;0.8571428571428572;1.0;14.0;2.0
org.mockito.internal.util.DefaultMockingDetails;0.0;19.0;1.0;24.0;14.0;34.0;65.0;0.36363636363636365;0.4;17.0;3.0
org.mockito.exceptions.misusing.UnnecessaryStubbingException;0.0;3.0;4.0;0.0;0.0;0.0;3.0;1.0;0.0;3.0;2.0
org.mockito.internal.stubbing.answers.ReturnsArgumentAt;0.0;19.0;1.0;29.0;33.0;25.0;120.0;0.7916666666666666;0.9047619047619048;18.0;2.0
org.mockito.internal.creation.bytebuddy.SubclassInjectionLoader$WithLookup;0.0;20.0;1.0;8.0;10.0;0.0;43.0;0.0;0.0;0.0;1.0
org.mockito.internal.verification.api.VerificationDataInOrderImpl;0.0;7.0;1.0;3.0;3.0;3.0;22.0;0.6666666666666667;1.0;7.0;3.0
org.mockito.internal.runners.util.TestMethodsFinder;0.0;8.0;1.0;3.0;4.0;0.0;12.0;1.0;0.0;7.0;2.0
org.mockito.AdditionalAnswers;0.0;27.0;1.0;27.0;17.0;136.0;450.0;1.0;0.0;25.0;1.0
org.mockito.internal.invocation.InvocationComparator;0.0;6.0;1.0;4.0;1.0;0.0;3.0;1.0;0.0;6.0;3.0
org.mockito.verification.After;0.0;12.0;2.0;4.0;2.0;1.0;28.0;1.0;0.0;11.0;2.0
